ANO4,TRIMESTRE,REGION,IPC_VAL
2016,1,GBA,100
2016,1,Pampeana,100
2016,1,Noreste,100
2016,1,Noroeste,100
2016,1,Cuyo,100
2016,1,Patagonia,100
2016,1,Nacional,100
2016,1,GBA,100
2016,1,Pampeana,100
2016,1,Noreste,100
2016,1,Noroeste,100
2016,1,Cuyo,100
2016,1,Patagonia,100
2016,1,Nacional,100
2016,1,GBA,100
2016,1,Pampeana,100
2016,1,Noreste,100
2016,1,Noroeste,100
2016,1,Cuyo,100
2016,1,Patagonia,100
2016,1,Nacional,100
2016,1,GBA,100
2016,1,Pampeana,100
2016,1,Noreste,100
2016,1,Noroeste,100
2016,1,Cuyo,100
2016,1,Patagonia,100
2016,1,Nacional,100
2016,1,GBA,100
2016,1,Pampeana,100
2016,1,Noreste,100
2016,1,Noroeste,100
2016,1,Cuyo,100
2016,1,Patagonia,100
2016,1,Nacional,100
2016,1,GBA,100
2016,1,Pampeana,100
2016,1,Noreste,100
2016,1,Noroeste,100
2016,1,Cuyo,100
2016,1,Patagonia,100
2016,1,Nacional,100
2016,1,GBA,100
2016,1,Pampeana,100
2016,1,Noreste,100
2016,1,Noroeste,100
2016,1,Cuyo,100
2016,1,Patagonia,100
2016,1,Nacional,100
2016,1,GBA,100
2016,1,Pampeana,100
2016,1,Noreste,100
2016,1,Noroeste,100
2016,1,Cuyo,100
2016,1,Patagonia,100
2016,1,Nacional,100
2016,1,GBA,100
2016,1,Pampeana,100
2016,1,Noreste,100
2016,1,Noroeste,100
2016,1,Cuyo,100
2016,1,Patagonia,100
2016,1,Nacional,100
2016,1,GBA,100
2016,1,Pampeana,100
2016,1,Noreste,100
2016,1,Noroeste,100
2016,1,Cuyo,100
2016,1,Patagonia,100
2016,1,Nacional,100
2016,1,GBA,100
2016,1,Pampeana,100
2016,1,Noreste,100
2016,1,Noroeste,100
2016,1,Cuyo,100
2016,1,Patagonia,100
2016,1,Nacional,100
2016,1,GBA,100
2016,1,Pampeana,100
2016,1,Noreste,100
2016,1,Noroeste,100
2016,1,Cuyo,100
2016,1,Patagonia,100
2016,1,Nacional,100
2016,1,GBA,100
2016,1,Pampeana,100
2016,1,Noreste,100
2016,1,Noroeste,100
2016,1,Cuyo,100
2016,1,Patagonia,100
2016,1,Nacional,100
2016,1,GBA,100
2016,1,Pampeana,100
2016,1,Noreste,100
2016,1,Noroeste,100
2016,1,Cuyo,100
2016,1,Patagonia,100
2016,1,Nacional,100
2016,1,GBA,100
2016,1,Pampeana,100
2016,1,Noreste,100
2016,1,Noroeste,100
2016,1,Cuyo,100
2016,1,Patagonia,100
2016,1,Nacional,100
2016,1,GBA,100
2016,1,Pampeana,100
2016,1,Noreste,100
2016,1,Noroeste,100
2016,1,Cuyo,100
2016,1,Patagonia,100
2016,1,Nacional,100
2016,1,GBA,100
2016,1,Pampeana,100
2016,1,Noreste,100
2016,1,Noroeste,100
2016,1,Cuyo,100
2016,1,Patagonia,100
2016,1,Nacional,100
2016,1,GBA,100
2016,1,Pampeana,100
2016,1,Noreste,100
2016,1,Noroeste,100
2016,1,Cuyo,100
2016,1,Patagonia,100
2016,1,Nacional,100
2017,1,GBA,"101,313"
2017,1,Pampeana,"101,7874"
2017,1,Noreste,"101,6727"
2017,1,Noroeste,"101,6014"
2017,1,Cuyo,"101,7074"
2017,1,Patagonia,"102,5593"
2017,1,Nacional,"101,5859"
2017,1,GBA,"101,3069"
2017,1,Pampeana,"101,3185"
2017,1,Noreste,"101,7326"
2017,1,Noroeste,"101,0322"
2017,1,Cuyo,"101,4532"
2017,1,Patagonia,"100,9464"
2017,1,Nacional,"101,3024"
2017,1,GBA,"100,5008"
2017,1,Pampeana,"101,3123"
2017,1,Noreste,"100,7754"
2017,1,Noroeste,"101,3444"
2017,1,Cuyo,"101,3446"
2017,1,Patagonia,"101,1901"
2017,1,Nacional,"100,925"
2017,1,GBA,"97,8719"
2017,1,Pampeana,"99,6481"
2017,1,Noreste,"100,2847"
2017,1,Noroeste,"100,483"
2017,1,Cuyo,"99,8901"
2017,1,Patagonia,"100,9137"
2017,1,Nacional,"99,0066"
2017,1,GBA,"99,9812"
2017,1,Pampeana,"102,225"
2017,1,Noreste,"101,394"
2017,1,Noroeste,"101,5904"
2017,1,Cuyo,"102,9333"
2017,1,Patagonia,"110,3184"
2017,1,Nacional,"101,4784"
2017,1,GBA,"100,8651"
2017,1,Pampeana,"100,8374"
2017,1,Noreste,"101,4132"
2017,1,Noroeste,"100,4121"
2017,1,Cuyo,"101,2098"
2017,1,Patagonia,"101,0684"
2017,1,Nacional,"100,8773"
2017,1,GBA,"101,3559"
2017,1,Pampeana,"103,1538"
2017,1,Noreste,"102,5966"
2017,1,Noroeste,"102,7132"
2017,1,Cuyo,"103,1395"
2017,1,Patagonia,"104,7253"
2017,1,Nacional,"102,3501"
2017,1,GBA,"101,7583"
2017,1,Pampeana,"102,4339"
2017,1,Noreste,"100,3463"
2017,1,Noroeste,"102,928"
2017,1,Cuyo,"102,6271"
2017,1,Patagonia,"102,4768"
2017,1,Nacional,"102,0755"
2017,1,GBA,"103,8174"
2017,1,Pampeana,"102,0782"
2017,1,Noreste,"102,7252"
2017,1,Noroeste,"104,1098"
2017,1,Cuyo,"102,7973"
2017,1,Patagonia,"101,6649"
2017,1,Nacional,"103,0516"
2017,1,GBA,"103,243"
2017,1,Pampeana,"103,5814"
2017,1,Noreste,"103,633"
2017,1,Noroeste,"103,4112"
2017,1,Cuyo,"101,494"
2017,1,Patagonia,"100,9612"
2017,1,Nacional,"103,1906"
2017,1,GBA,"100,4869"
2017,1,Pampeana,"100,3682"
2017,1,Noreste,"101,6601"
2017,1,Noroeste,"100,5123"
2017,1,Cuyo,100
2017,1,Patagonia,"106,9917"
2017,1,Nacional,"100,7952"
2017,1,GBA,"103,2868"
2017,1,Pampeana,"103,1259"
2017,1,Noreste,"104,2939"
2017,1,Noroeste,"102,48"
2017,1,Cuyo,"101,8587"
2017,1,Patagonia,"102,2654"
2017,1,Nacional,"103,1002"
2017,1,GBA,"102,117"
2017,1,Pampeana,"101,5745"
2017,1,Noreste,"102,0562"
2017,1,Noroeste,"102,0385"
2017,1,Cuyo,"102,0274"
2017,1,Patagonia,"102,4839"
2017,1,Nacional,"101,9345"
2017,1,GBA,"101,5562"
2017,1,Pampeana,"102,0904"
2017,1,Noreste,"102,4771"
2017,1,Noroeste,"101,5611"
2017,1,Cuyo,"100,6608"
2017,1,Patagonia,"100,6843"
2017,1,Nacional,"101,6969"
2017,1,GBA,"101,3389"
2017,1,Pampeana,"101,6093"
2017,1,Noreste,"101,8639"
2017,1,Noroeste,"101,4339"
2017,1,Cuyo,"101,7235"
2017,1,Patagonia,"101,8374"
2017,1,Nacional,"101,5039"
2017,1,GBA,"101,1274"
2017,1,Pampeana,"102,2331"
2017,1,Noreste,"100,3476"
2017,1,Noroeste,"102,2777"
2017,1,Cuyo,"102,2456"
2017,1,Patagonia,"106,1556"
2017,1,Nacional,"101,8183"
2017,1,GBA,"101,0205"
2017,1,Pampeana,"101,3226"
2017,1,Noreste,"101,4038"
2017,1,Noroeste,"101,2813"
2017,1,Cuyo,"101,3682"
2017,1,Patagonia,"101,3114"
2017,1,Nacional,"101,1903"
2017,1,GBA,"101,7397"
2017,1,Pampeana,"102,8784"
2017,1,Noreste,"102,5939"
2017,1,Noroeste,"102,5706"
2017,1,Cuyo,"102,5472"
2017,1,Patagonia,"105,6557"
2017,1,Nacional,"102,4355"
2017,1,GBA,"103,8085"
2017,1,Pampeana,"103,5312"
2017,1,Noreste,"103,4617"
2017,1,Noroeste,"103,7115"
2017,1,Cuyo,"103,2652"
2017,1,Patagonia,"104,2827"
2017,1,Nacional,"103,6859"
2017,1,GBA,"103,1646"
2017,1,Pampeana,"103,0905"
2017,1,Noreste,"103,3712"
2017,1,Noroeste,"103,8789"
2017,1,Cuyo,"103,2726"
2017,1,Patagonia,"102,2499"
2017,1,Nacional,"103,1605"
2017,1,GBA,"105,4806"
2017,1,Pampeana,"105,2329"
2017,1,Noreste,"104,2784"
2017,1,Noroeste,"105,4591"
2017,1,Cuyo,"103,6784"
2017,1,Patagonia,"105,356"
2017,1,Nacional,"105,2395"
2017,1,GBA,"97,4253"
2017,1,Pampeana,"99,9319"
2017,1,Noreste,"100,4291"
2017,1,Noroeste,"100,4131"
2017,1,Cuyo,"97,6569"
2017,1,Patagonia,"102,3756"
2017,1,Nacional,"98,8523"
2017,1,GBA,"108,4042"
2017,1,Pampeana,"104,5783"
2017,1,Noreste,"103,9854"
2017,1,Noroeste,"107,6923"
2017,1,Cuyo,"106,7382"
2017,1,Patagonia,"112,0198"
2017,1,Nacional,"107,0014"
2017,1,GBA,"101,2178"
2017,1,Pampeana,"101,5404"
2017,1,Noreste,"101,7747"
2017,1,Noroeste,"100,6545"
2017,1,Cuyo,"101,4084"
2017,1,Patagonia,"101,2819"
2017,1,Nacional,"101,3278"
2017,1,GBA,"104,6961"
2017,1,Pampeana,"105,4773"
2017,1,Noreste,"105,2343"
2017,1,Noroeste,"104,0851"
2017,1,Cuyo,"105,4921"
2017,1,Patagonia,"107,0073"
2017,1,Nacional,"105,0852"
2017,1,GBA,"103,5441"
2017,1,Pampeana,"104,4485"
2017,1,Noreste,"101,2812"
2017,1,Noroeste,"105,5673"
2017,1,Cuyo,"105,0294"
2017,1,Patagonia,"104,4111"
2017,1,Nacional,"103,9957"
2017,1,GBA,"108,0484"
2017,1,Pampeana,"106,7706"
2017,1,Noreste,"107,0976"
2017,1,Noroeste,"107,0784"
2017,1,Cuyo,"105,0927"
2017,1,Patagonia,"105,7368"
2017,1,Nacional,"107,2514"
2017,1,GBA,"103,3096"
2017,1,Pampeana,"104,5173"
2017,1,Noreste,"105,6846"
2017,1,Noroeste,"103,4842"
2017,1,Cuyo,"103,0695"
2017,1,Patagonia,"102,5319"
2017,1,Nacional,"103,7961"
2017,1,GBA,"104,936"
2017,1,Pampeana,"102,0178"
2017,1,Noreste,"109,7825"
2017,1,Noroeste,"102,8592"
2017,1,Cuyo,"102,6468"
2017,1,Patagonia,"106,687"
2017,1,Nacional,"103,9808"
2017,1,GBA,"105,1373"
2017,1,Pampeana,"104,4851"
2017,1,Noreste,"108,3164"
2017,1,Noroeste,"103,3877"
2017,1,Cuyo,"103,7947"
2017,1,Patagonia,"105,6675"
2017,1,Nacional,"104,8886"
2017,1,GBA,"104,1416"
2017,1,Pampeana,"103,518"
2017,1,Noreste,"103,2166"
2017,1,Noroeste,"103,5259"
2017,1,Cuyo,"103,145"
2017,1,Patagonia,"104,2815"
2017,1,Nacional,"103,7951"
2017,1,GBA,"102,0783"
2017,1,Pampeana,"102,6254"
2017,1,Noreste,"104,0713"
2017,1,Noroeste,"103,5611"
2017,1,Cuyo,"100,3694"
2017,1,Patagonia,"101,174"
2017,1,Nacional,"102,3345"
2017,1,GBA,"103,2097"
2017,1,Pampeana,"103,1957"
2017,1,Noreste,"103,4466"
2017,1,Noroeste,"102,9705"
2017,1,Cuyo,"103,1488"
2017,1,Patagonia,"103,524"
2017,1,Nacional,"103,2105"
2017,1,GBA,"106,3489"
2017,1,Pampeana,"105,2868"
2017,1,Noreste,"103,0912"
2017,1,Noroeste,"106,6823"
2017,1,Cuyo,"105,2775"
2017,1,Patagonia,"108,7652"
2017,1,Nacional,"105,9316"
2017,1,GBA,"102,4793"
2017,1,Pampeana,"102,8947"
2017,1,Noreste,"102,8653"
2017,1,Noroeste,"103,1504"
2017,1,Cuyo,"102,4916"
2017,1,Patagonia,"102,8027"
2017,1,Nacional,"102,7002"
2017,1,GBA,"105,7472"
2017,1,Pampeana,"105,025"
2017,1,Noreste,"105,5049"
2017,1,Noroeste,"105,4103"
2017,1,Cuyo,"105,1807"
2017,1,Patagonia,"107,955"
2017,1,Nacional,"105,5426"
2017,1,GBA,"106,2627"
2017,1,Pampeana,"105,8173"
2017,1,Noreste,"105,988"
2017,1,Noroeste,"107,055"
2017,1,Cuyo,"105,9238"
2017,1,Patagonia,"106,5167"
2017,1,Nacional,"106,1476"
2017,1,GBA,"106,7878"
2017,1,Pampeana,"105,4796"
2017,1,Noreste,"105,0298"
2017,1,Noroeste,"105,9988"
2017,1,Cuyo,"105,6107"
2017,1,Patagonia,"103,9781"
2017,1,Nacional,"106,0143"
2017,1,GBA,"107,1121"
2017,1,Pampeana,"107,7278"
2017,1,Noreste,"106,3092"
2017,1,Noroeste,"107,1161"
2017,1,Cuyo,"107,6177"
2017,1,Patagonia,"106,5579"
2017,1,Nacional,"107,2901"
2017,1,GBA,"102,0665"
2017,1,Pampeana,"102,397"
2017,1,Noreste,"103,2313"
2017,1,Noroeste,"102,2209"
2017,1,Cuyo,"99,9659"
2017,1,Patagonia,"104,7865"
2017,1,Nacional,"102,255"
2017,1,GBA,"110,7756"
2017,1,Pampeana,"107,7477"
2017,1,Noreste,"113,2471"
2017,1,Noroeste,"121,3727"
2017,1,Cuyo,"111,8642"
2017,1,Patagonia,"115,3729"
2017,1,Nacional,"110,8463"
2017,1,GBA,"102,1399"
2017,1,Pampeana,"102,0686"
2017,1,Noreste,"103,1742"
2017,1,Noroeste,"102,0194"
2017,1,Cuyo,"102,4367"
2017,1,Patagonia,"102,3074"
2017,1,Nacional,"102,1787"
2017,1,GBA,"106,6572"
2017,1,Pampeana,"107,4786"
2017,1,Noreste,"107,6407"
2017,1,Noroeste,"107,044"
2017,1,Cuyo,"107,5537"
2017,1,Patagonia,"108,7254"
2017,1,Nacional,"107,1422"
2017,1,GBA,"104,5685"
2017,1,Pampeana,"105,7104"
2017,1,Noreste,"102,3716"
2017,1,Noroeste,"106,4422"
2017,1,Cuyo,"107,7578"
2017,1,Patagonia,"106,3107"
2017,1,Nacional,"105,2177"
2017,1,GBA,"110,6652"
2017,1,Pampeana,"110,9914"
2017,1,Noreste,"110,7662"
2017,1,Noroeste,"113,163"
2017,1,Cuyo,"108,0971"
2017,1,Patagonia,"107,843"
2017,1,Nacional,"110,6933"
2017,1,GBA,"104,8017"
2017,1,Pampeana,"106,5045"
2017,1,Noreste,"105,7406"
2017,1,Noroeste,"105,1461"
2017,1,Cuyo,"105,7508"
2017,1,Patagonia,"105,026"
2017,1,Nacional,"105,5114"
2017,1,GBA,"111,9338"
2017,1,Pampeana,"114,7719"
2017,1,Noreste,"123,958"
2017,1,Noroeste,"130,753"
2017,1,Cuyo,"112,7186"
2017,1,Patagonia,"123,3177"
2017,1,Nacional,"115,3409"
2017,1,GBA,"106,1813"
2017,1,Pampeana,"105,6069"
2017,1,Noreste,"110,4746"
2017,1,Noroeste,"105,0341"
2017,1,Cuyo,"104,0537"
2017,1,Patagonia,"105,4631"
2017,1,Nacional,"105,9567"
2017,1,GBA,"105,5869"
2017,1,Pampeana,"105,8309"
2017,1,Noreste,"104,5375"
2017,1,Noroeste,"105,685"
2017,1,Cuyo,"105,5914"
2017,1,Patagonia,"106,397"
2017,1,Nacional,"105,6633"
2017,1,GBA,"105,879"
2017,1,Pampeana,"104,1769"
2017,1,Noreste,"104,9091"
2017,1,Noroeste,"104,2786"
2017,1,Cuyo,"102,0721"
2017,1,Patagonia,"102,5219"
2017,1,Nacional,"104,7868"
2017,1,GBA,"105,0891"
2017,1,Pampeana,"105,3123"
2017,1,Noreste,"105,4076"
2017,1,Noroeste,"105,264"
2017,1,Cuyo,"105,2127"
2017,1,Patagonia,"105,2611"
2017,1,Nacional,"105,2057"
2017,1,GBA,"109,8871"
2017,1,Pampeana,"108,6317"
2017,1,Noreste,"109,0469"
2017,1,Noroeste,"115,9572"
2017,1,Cuyo,"110,4082"
2017,1,Patagonia,"113,2246"
2017,1,Nacional,"110,0057"
2017,1,GBA,"105,1793"
2017,1,Pampeana,"104,8798"
2017,1,Noreste,"104,7201"
2017,1,Noroeste,"104,9863"
2017,1,Cuyo,"104,6885"
2017,1,Patagonia,"104,3918"
2017,1,Nacional,"104,9817"
2017,1,GBA,"107,8429"
2017,1,Pampeana,"108,0176"
2017,1,Noreste,"110,3317"
2017,1,Noroeste,"113,3175"
2017,1,Cuyo,"108,9825"
2017,1,Patagonia,"111,7894"
2017,1,Nacional,"108,6229"
2017,2,GBA,"109,0613"
2017,2,Pampeana,"108,6912"
2017,2,Noreste,"108,3473"
2017,2,Noroeste,"109,9626"
2017,2,Cuyo,"109,4506"
2017,2,Patagonia,"108,6517"
2017,2,Nacional,"108,9667"
2017,2,GBA,"109,2144"
2017,2,Pampeana,"107,6223"
2017,2,Noreste,"107,9352"
2017,2,Noroeste,"108,3813"
2017,2,Cuyo,"108,662"
2017,2,Patagonia,"105,4772"
2017,2,Nacional,"108,3515"
2017,2,GBA,"109,5812"
2017,2,Pampeana,"110,2615"
2017,2,Noreste,"109,4168"
2017,2,Noroeste,"109,2687"
2017,2,Cuyo,"110,4164"
2017,2,Patagonia,"109,665"
2017,2,Nacional,"109,8338"
2017,2,GBA,"107,2381"
2017,2,Pampeana,"107,7653"
2017,2,Noreste,"103,2573"
2017,2,Noroeste,"105,8574"
2017,2,Cuyo,"103,6297"
2017,2,Patagonia,"105,76"
2017,2,Nacional,"106,8806"
2017,2,GBA,"115,889"
2017,2,Pampeana,"115,7988"
2017,2,Noreste,"116,5835"
2017,2,Noroeste,"131,8395"
2017,2,Cuyo,"122,532"
2017,2,Patagonia,"119,3459"
2017,2,Nacional,"117,4108"
2017,2,GBA,"103,1802"
2017,2,Pampeana,"103,234"
2017,2,Noreste,"104,9504"
2017,2,Noroeste,"103,1266"
2017,2,Cuyo,"103,4704"
2017,2,Patagonia,"103,6556"
2017,2,Nacional,"103,3147"
2017,2,GBA,"108,1913"
2017,2,Pampeana,"109,6556"
2017,2,Noreste,"110,3274"
2017,2,Noroeste,"109,2143"
2017,2,Cuyo,"109,9679"
2017,2,Patagonia,"110,6841"
2017,2,Nacional,"109,052"
2017,2,GBA,"105,0876"
2017,2,Pampeana,"106,4751"
2017,2,Noreste,"102,8986"
2017,2,Noroeste,"106,9891"
2017,2,Cuyo,"108,5852"
2017,2,Patagonia,"107,5492"
2017,2,Nacional,"105,8674"
2017,2,GBA,"118,2386"
2017,2,Pampeana,"118,1294"
2017,2,Noreste,"120,0581"
2017,2,Noroeste,"120,6617"
2017,2,Cuyo,"117,3494"
2017,2,Patagonia,"115,2587"
2017,2,Nacional,"118,2686"
2017,2,GBA,"108,3531"
2017,2,Pampeana,"108,1603"
2017,2,Noreste,"109,1455"
2017,2,Noroeste,"107,7095"
2017,2,Cuyo,"108,008"
2017,2,Patagonia,"108,9559"
2017,2,Nacional,"108,2881"
2017,2,GBA,"116,2786"
2017,2,Pampeana,"116,8585"
2017,2,Noreste,"125,2085"
2017,2,Noroeste,"131,7883"
2017,2,Cuyo,"123,0399"
2017,2,Patagonia,"123,6835"
2017,2,Nacional,"118,6783"
2017,2,GBA,"108,3494"
2017,2,Pampeana,"107,5143"
2017,2,Noreste,"110,876"
2017,2,Noroeste,"107,1572"
2017,2,Cuyo,"106,7437"
2017,2,Patagonia,"107,6891"
2017,2,Nacional,"107,9795"
2017,2,GBA,"107,5817"
2017,2,Pampeana,"107,5104"
2017,2,Noreste,"107,7262"
2017,2,Noroeste,"106,9473"
2017,2,Cuyo,"106,9862"
2017,2,Patagonia,"108,838"
2017,2,Nacional,"107,5442"
2017,2,GBA,"108,5334"
2017,2,Pampeana,"108,5973"
2017,2,Noreste,"107,1165"
2017,2,Noroeste,"107,7699"
2017,2,Cuyo,"106,6856"
2017,2,Patagonia,"105,197"
2017,2,Nacional,"108,1867"
2017,2,GBA,"107,4973"
2017,2,Pampeana,"107,3262"
2017,2,Noreste,"107,5916"
2017,2,Noroeste,"107,4536"
2017,2,Cuyo,"107,6553"
2017,2,Patagonia,"107,0217"
2017,2,Nacional,"107,427"
2017,2,GBA,"113,8991"
2017,2,Pampeana,"113,6053"
2017,2,Noreste,"112,2076"
2017,2,Noroeste,"121,2229"
2017,2,Cuyo,"116,8444"
2017,2,Patagonia,"116,2906"
2017,2,Nacional,"114,4649"
2017,2,GBA,"107,7352"
2017,2,Pampeana,"107,4127"
2017,2,Noreste,"107,0962"
2017,2,Noroeste,"107,5219"
2017,2,Cuyo,"107,3683"
2017,2,Patagonia,"106,1844"
2017,2,Nacional,"107,4919"
2017,2,GBA,"110,9956"
2017,2,Pampeana,"111,6916"
2017,2,Noreste,"112,6336"
2017,2,Noroeste,"117,3518"
2017,2,Cuyo,"114,6064"
2017,2,Patagonia,"114,7737"
2017,2,Nacional,"112,0904"
2017,2,GBA,"110,4607"
2017,2,Pampeana,"110,3005"
2017,2,Noreste,"110,4331"
2017,2,Noroeste,"111,636"
2017,2,Cuyo,"111,3091"
2017,2,Patagonia,"110,4897"
2017,2,Nacional,"110,5301"
2017,2,GBA,"110,3615"
2017,2,Pampeana,"109,1784"
2017,2,Noreste,"109,8801"
2017,2,Noroeste,"109,5925"
2017,2,Cuyo,"110,5564"
2017,2,Patagonia,"107,5956"
2017,2,Nacional,"109,7631"
2017,2,GBA,"111,639"
2017,2,Pampeana,"111,9322"
2017,2,Noreste,"111,5329"
2017,2,Noroeste,"111,2548"
2017,2,Cuyo,"111,7646"
2017,2,Patagonia,"111,7105"
2017,2,Nacional,"111,7182"
2017,2,GBA,"107,9072"
2017,2,Pampeana,"110,8815"
2017,2,Noreste,"107,3624"
2017,2,Noroeste,"107,8263"
2017,2,Cuyo,"105,7716"
2017,2,Patagonia,"106,9611"
2017,2,Nacional,"108,726"
2017,2,GBA,"118,0458"
2017,2,Pampeana,"117,1786"
2017,2,Noreste,"117,776"
2017,2,Noroeste,"135,6425"
2017,2,Cuyo,"126,0123"
2017,2,Patagonia,"123,2025"
2017,2,Nacional,"119,5207"
2017,2,GBA,"106,2886"
2017,2,Pampeana,"105,9881"
2017,2,Noreste,"106,8457"
2017,2,Noroeste,"106,0504"
2017,2,Cuyo,"105,9601"
2017,2,Patagonia,"105,8478"
2017,2,Nacional,"106,1577"
2017,2,GBA,"109,7879"
2017,2,Pampeana,"111,3292"
2017,2,Noreste,"112,6649"
2017,2,Noroeste,"110,9083"
2017,2,Cuyo,"111,5318"
2017,2,Patagonia,"112,5553"
2017,2,Nacional,"110,7256"
2017,2,GBA,"106,2149"
2017,2,Pampeana,"107,2349"
2017,2,Noreste,"104,8915"
2017,2,Noroeste,"108,233"
2017,2,Cuyo,"109,0421"
2017,2,Patagonia,"108,0742"
2017,2,Nacional,"106,8575"
2017,2,GBA,"118,1821"
2017,2,Pampeana,"119,2354"
2017,2,Noreste,"120,4868"
2017,2,Noroeste,"120,8609"
2017,2,Cuyo,"117,3533"
2017,2,Patagonia,"115,391"
2017,2,Nacional,"118,6553"
2017,2,GBA,"109,3191"
2017,2,Pampeana,"107,9732"
2017,2,Noreste,"109,7089"
2017,2,Noroeste,"108,8826"
2017,2,Cuyo,"110,9068"
2017,2,Patagonia,"112,5688"
2017,2,Nacional,"109,0808"
2017,2,GBA,"118,5362"
2017,2,Pampeana,"119,0889"
2017,2,Noreste,"125,2085"
2017,2,Noroeste,"133,0204"
2017,2,Cuyo,"125,9261"
2017,2,Patagonia,"123,8872"
2017,2,Nacional,"120,69"
2017,2,GBA,"109,4833"
2017,2,Pampeana,"109,6488"
2017,2,Noreste,"114,1092"
2017,2,Noroeste,"109,0168"
2017,2,Cuyo,"107,5511"
2017,2,Patagonia,"107,9996"
2017,2,Nacional,"109,5541"
2017,2,GBA,"109,0808"
2017,2,Pampeana,"108,5852"
2017,2,Noreste,"110,1254"
2017,2,Noroeste,"108,1839"
2017,2,Cuyo,"109,1074"
2017,2,Patagonia,"109,8555"
2017,2,Nacional,"108,9336"
2017,2,GBA,"108,0039"
2017,2,Pampeana,"110,4495"
2017,2,Noreste,"109,2521"
2017,2,Noroeste,"109,1944"
2017,2,Cuyo,"109,9381"
2017,2,Patagonia,"107,3134"
2017,2,Nacional,"109,0536"
2017,2,GBA,"109,2199"
2017,2,Pampeana,"109,0797"
2017,2,Noreste,"109,8413"
2017,2,Noroeste,"109,0912"
2017,2,Cuyo,"109,5453"
2017,2,Patagonia,"109,1808"
2017,2,Nacional,"109,2069"
2017,2,GBA,"115,2166"
2017,2,Pampeana,"114,551"
2017,2,Noreste,"113,6091"
2017,2,Noroeste,"123,2123"
2017,2,Cuyo,"117,8142"
2017,2,Patagonia,"116,8725"
2017,2,Nacional,"115,6559"
2017,2,GBA,"109,0355"
2017,2,Pampeana,"109,0799"
2017,2,Noreste,"109,2778"
2017,2,Noroeste,"108,9673"
2017,2,Cuyo,"109,0697"
2017,2,Patagonia,"107,9532"
2017,2,Nacional,"109,0098"
2017,2,GBA,"112,5395"
2017,2,Pampeana,"113,1651"
2017,2,Noreste,"114,3912"
2017,2,Noroeste,"119,7151"
2017,2,Cuyo,"116,8542"
2017,2,Patagonia,"116,7836"
2017,2,Nacional,"113,7331"
2017,2,GBA,"111,9943"
2017,2,Pampeana,"111,4058"
2017,2,Noreste,"111,9403"
2017,2,Noroeste,"112,6924"
2017,2,Cuyo,"112,4298"
2017,2,Patagonia,"111,7051"
2017,2,Nacional,"111,8477"
2017,2,GBA,"111,7923"
2017,2,Pampeana,"109,7297"
2017,2,Noreste,"111,3432"
2017,2,Noroeste,"110,239"
2017,2,Cuyo,"111,1791"
2017,2,Patagonia,"107,9237"
2017,2,Nacional,"110,7483"
2017,2,GBA,"112,1628"
2017,2,Pampeana,"112,7727"
2017,2,Noreste,"114,2932"
2017,2,Noroeste,"111,5999"
2017,2,Cuyo,"112,0463"
2017,2,Patagonia,"112,9921"
2017,2,Nacional,"112,4572"
2017,2,GBA,"108,5621"
2017,2,Pampeana,"112,0058"
2017,2,Noreste,"107,6865"
2017,2,Noroeste,"110,9264"
2017,2,Cuyo,"105,7636"
2017,2,Patagonia,"108,3356"
2017,2,Nacional,"109,6911"
2017,2,GBA,"120,9192"
2017,2,Pampeana,"118,5639"
2017,2,Noreste,"120,8334"
2017,2,Noroeste,"136,4026"
2017,2,Cuyo,"127,1536"
2017,2,Patagonia,"124,7449"
2017,2,Nacional,"121,6359"
2017,2,GBA,"107,7485"
2017,2,Pampeana,"107,3324"
2017,2,Noreste,"107,4653"
2017,2,Noroeste,"106,5386"
2017,2,Cuyo,"107,3218"
2017,2,Patagonia,"107,8202"
2017,2,Nacional,"107,4904"
2017,2,GBA,"111,1892"
2017,2,Pampeana,"113,0929"
2017,2,Noreste,"114,5041"
2017,2,Noroeste,"112,6816"
2017,2,Cuyo,"113,7365"
2017,2,Patagonia,"114,4315"
2017,2,Nacional,"112,3558"
2017,2,GBA,"106,5466"
2017,2,Pampeana,"108,0181"
2017,2,Noreste,"106,5643"
2017,2,Noroeste,"109,1964"
2017,2,Cuyo,"111,879"
2017,2,Patagonia,"108,9388"
2017,2,Nacional,"107,5925"
2017,2,GBA,"120,4465"
2017,2,Pampeana,"120,1817"
2017,2,Noreste,"120,8067"
2017,2,Noroeste,"121,8266"
2017,2,Cuyo,"117,0591"
2017,2,Patagonia,"116,2683"
2017,2,Nacional,"120,1049"
2017,2,GBA,"112,5701"
2017,2,Pampeana,"109,8691"
2017,2,Noreste,"112,3574"
2017,2,Noroeste,"110,3471"
2017,2,Cuyo,"112,7822"
2017,2,Patagonia,"115,3037"
2017,2,Nacional,"111,6195"
2017,2,GBA,"119,4016"
2017,2,Pampeana,"121,308"
2017,2,Noreste,"125,4614"
2017,2,Noroeste,"133,4391"
2017,2,Cuyo,"125,956"
2017,2,Patagonia,"124,1271"
2017,2,Nacional,"121,8757"
2017,2,GBA,"111,3293"
2017,2,Pampeana,"110,8486"
2017,2,Noreste,"114,7012"
2017,2,Noroeste,"109,398"
2017,2,Cuyo,"108,7289"
2017,2,Patagonia,"109,1265"
2017,2,Nacional,"110,9475"
2017,2,GBA,"110,1832"
